dayofweek,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
3,13,3,0,1,1,32.8,37.12,52,11.0014,280
3,14,3,0,1,1,33.62,37.88,46,11.0014,263
3,15,3,0,1,1,33.62,37.88,46,11.0014,295
3,16,3,0,1,1,32.8,37.88,55,19.0012,479
3,17,3,0,1,1,32.8,37.12,49,11.0014,837
3,18,3,0,1,3,31.16,35.605,62,15.0013,891
3,19,3,0,1,1,30.34,34.85,66,16.9979,652
3,20,3,0,1,1,30.34,34.85,66,11.0014,513
3,21,3,0,1,1,29.52,34.09,70,8.9981,320
3,22,3,0,1,1,29.52,34.09,70,7.0015,288
3,23,3,0,1,1,28.7,33.335,74,0,152
4,0,3,0,1,1,28.7,33.335,74,0,63
4,1,3,0,1,1,27.88,31.82,79,7.0015,42
4,2,3,0,1,1,27.06,30.305,83,6.0032,11
4,3,3,0,1,1,27.06,30.305,83,0,6
4,4,3,0,1,1,27.06,30.305,83,0,9
4,5,3,0,1,1,27.06,29.545,89,8.9981,41
4,6,3,0,1,1,27.06,30.305,83,0,183
4,7,3,0,1,1,28.7,33.335,79,0,473
4,8,3,0,1,1,29.52,34.85,74,7.0015,739
4,9,3,0,1,1,31.16,36.365,66,7.0015,343
4,10,3,0,1,1,32.8,37.88,55,0,181
4,11,3,0,1,1,33.62,38.635,52,7.0015,226
4,12,3,0,1,1,34.44,37.88,44,8.9981,286
4,13,3,0,1,1,35.26,39.395,44,15.0013,310
4,14,3,0,1,1,35.26,39.395,41,8.9981,225
4,15,3,0,1,1,31.98,37.12,62,31.0009,270
4,16,3,0,1,1,33.62,37.88,46,12.998,406
4,17,3,0,1,1,33.62,38.635,52,16.9979,865
4,18,3,0,1,1,32.8,38.635,59,15.0013,767
4,19,3,0,1,1,32.8,39.395,63,11.0014,607
4,20,3,0,1,1,31.98,37.88,66,0,427
4,21,3,0,1,1,31.16,36.365,66,15.0013,342
4,22,3,0,1,1,30.34,34.85,70,12.998,262
4,23,3,0,1,1,29.52,34.09,70,16.9979,177
5,0,3,0,1,1,29.52,34.09,70,12.998,71
5,1,3,0,1,1,28.7,33.335,74,12.998,43
5,2,3,0,1,1,27.88,31.82,79,15.0013,14
5,3,3,0,1,1,27.88,31.82,79,15.0013,6
5,4,3,0,1,1,27.06,30.305,83,16.9979,12
5,5,3,0,1,1,27.06,30.305,83,11.0014,37
5,6,3,0,1,1,27.06,30.305,83,15.0013,163
5,7,3,0,1,1,28.7,33.335,74,7.0015,421
5,8,3,0,1,1,29.52,34.09,70,8.9981,668
5,9,3,0,1,2,30.34,34.85,66,7.0015,396
5,10,3,0,1,2,32.8,37.12,52,12.998,249
5,11,3,0,1,2,34.44,39.395,49,19.0012,263
5,12,3,0,1,2,35.26,40.91,50,19.9995,338
5,13,3,0,1,2,35.26,40.15,47,19.0012,345
5,14,3,0,1,2,35.26,39.395,44,16.9979,331
5,15,3,0,1,1,36.08,40.91,42,16.9979,380
5,16,3,0,1,2,35.26,39.395,41,15.0013,492
5,17,3,0,1,2,34.44,40.15,53,19.0012,741
5,18,3,0,1,2,33.62,40.15,59,16.9979,671
5,19,3,0,1,2,32.8,39.395,63,15.0013,469
5,20,3,0,1,2,31.98,37.88,66,15.0013,389
5,21,3,0,1,2,31.16,36.365,66,12.998,278
5,22,3,0,1,1,31.16,36.365,70,16.9979,202
5,23,3,0,1,1,30.34,35.605,79,8.9981,196
6,0,3,0,0,1,30.34,35.605,79,11.0014,161
6,1,3,0,0,1,29.52,35.605,84,12.998,122
6,2,3,0,0,1,29.52,35.605,84,8.9981,84
6,3,3,0,0,1,29.52,35.605,84,8.9981,30
6,4,3,0,0,1,29.52,34.85,79,12.998,13
6,5,3,0,0,1,28.7,33.335,84,15.0013,17
6,6,3,0,0,1,28.7,33.335,84,15.0013,49
6,7,3,0,0,1,29.52,34.85,77,11.0014,67
6,8,3,0,0,1,30.34,36.365,72,12.998,181
6,9,3,0,0,1,31.98,37.88,65,15.0013,278
6,10,3,0,0,1,33.62,38.635,57,12.998,396
6,11,3,0,0,1,35.26,40.15,47,16.9979,470
6,12,3,0,0,1,35.26,39.395,40,23.9994,547
6,13,3,0,0,1,36.08,40.91,42,19.9995,527
6,14,3,0,0,1,36.08,40.15,40,26.0027,472
6,15,3,0,0,1,36.08,40.91,42,27.9993,489
6,16,3,0,0,1,36.9,40.91,39,19.9995,450
6,17,3,0,0,1,36.08,39.395,37,19.9995,492
6,18,3,0,0,1,35.26,39.395,41,22.0028,490
6,19,3,0,0,1,33.62,38.635,52,23.9994,397
6,20,3,0,0,1,33.62,38.635,52,19.9995,312
6,21,3,0,0,1,32.8,38.635,59,16.9979,289
6,22,3,0,0,1,31.16,36.365,66,19.0012,269
6,23,3,0,0,1,31.16,36.365,66,19.9995,222
7,0,3,0,0,1,30.34,34.85,70,19.0012,153
7,1,3,0,0,1,30.34,34.85,70,16.9979,87
7,2,3,0,0,1,30.34,34.85,70,19.9995,73
7,3,3,0,0,1,29.52,34.85,74,16.9979,41
7,4,3,0,0,1,29.52,34.85,74,16.9979,14
7,5,3,0,0,1,29.52,34.85,74,16.9979,19
7,6,3,0,0,1,29.52,34.85,79,16.9979,19
7,7,3,0,0,1,30.34,35.605,74,19.9995,68
7,8,3,0,0,1,31.16,36.365,66,22.0028,108
7,9,3,0,0,1,32.8,38.635,59,23.9994,229
7,10,3,0,0,1,32.8,38.635,59,27.9993,364
7,11,3,0,0,1,33.62,39.395,56,27.9993,437
7,12,3,0,0,1,35.26,40.15,47,35.0008,491
7,13,3,0,0,1,36.08,40.91,44,31.0009,523
7,14,3,0,0,1,36.9,42.425,42,31.0009,526
7,15,3,0,0,1,36.9,40.91,37,35.0008,450
7,16,3,0,0,1,33.62,37.88,46,16.9979,421
7,17,3,0,0,1,33.62,37.88,46,16.9979,382
7,18,3,0,0,3,28.7,33.335,74,8.9981,229
7,19,3,0,0,1,28.7,33.335,84,15.0013,185
7,20,3,0,0,1,28.7,33.335,84,7.0015,193
7,21,3,0,0,1,29.52,34.85,79,7.0015,208
7,22,3,0,0,1,29.52,34.85,79,6.0032,157
7,23,3,0,0,2,29.52,34.85,79,11.0014,87
1,0,3,0,1,2,29.52,34.85,79,0,33
1,1,3,0,1,1,29.52,34.85,79,6.0032,11
1,2,3,0,1,2,29.52,34.85,79,8.9981,5
1,3,3,0,1,3,29.52,34.85,79,6.0032,5
1,4,3,0,1,2,29.52,34.85,74,8.9981,11
1,5,3,0,1,1,28.7,33.335,79,12.998,25
1,6,3,0,1,2,28.7,33.335,79,15.0013,141
1,7,3,0,1,3,29.52,34.09,70,12.998,407
1,8,3,0,1,2,28.7,33.335,79,0,605
1,9,3,0,1,3,28.7,33.335,79,11.0014,276
1,10,3,0,1,1,30.34,34.85,70,15.0013,213
1,11,3,0,1,1,31.16,36.365,66,8.9981,260
1,12,3,0,1,2,31.98,36.365,55,6.0032,285
1,13,3,0,1,1,32.8,37.12,49,15.0013,289
1,14,3,0,1,1,33.62,37.88,46,0,287
1,15,3,0,1,1,33.62,37.88,46,8.9981,274
1,16,3,0,1,1,34.44,37.88,41,7.0015,451
1,17,3,0,1,1,33.62,37.12,41,0,858
1,18,3,0,1,1,33.62,37.12,41,8.9981,843
1,19,3,0,1,1,31.98,37.12,59,12.998,640
1,20,3,0,1,1,31.16,36.365,66,11.0014,457
1,21,3,0,1,1,30.34,34.85,70,12.998,317
1,22,3,0,1,1,30.34,34.85,70,6.0032,207
1,23,3,0,1,1,29.52,34.85,74,12.998,113
2,0,3,0,1,1,28.7,33.335,84,12.998,47
2,1,3,0,1,1,28.7,33.335,84,8.9981,18
2,2,3,0,1,1,28.7,33.335,84,8.9981,13
2,3,3,0,1,1,28.7,33.335,84,0,6
2,4,3,0,1,1,27.88,31.82,83,8.9981,9
2,5,3,0,1,1,28.7,33.335,79,7.0015,36
2,6,3,0,1,2,28.7,33.335,79,12.998,179
2,7,3,0,1,2,28.7,33.335,74,8.9981,502
2,8,3,0,1,2,28.7,32.575,70,11.0014,705
2,9,3,0,1,2,28.7,33.335,74,8.9981,327
2,10,3,0,1,2,30.34,34.85,70,8.9981,250
2,11,3,0,1,2,31.16,36.365,66,6.0032,214
2,12,3,0,1,2,32.8,37.88,55,8.9981,283
2,13,3,0,1,2,32.8,37.12,52,12.998,253
2,14,3,0,1,2,33.62,37.88,46,0,261
2,15,3,0,1,1,32.8,37.12,52,0,306
2,16,3,0,1,3,31.16,36.365,66,19.0012,445
2,17,3,0,1,2,31.98,37.12,62,8.9981,868
2,18,3,0,1,2,31.16,35.605,62,11.0014,814
2,19,3,0,1,2,31.16,36.365,66,7.0015,610
2,20,3,0,1,2,30.34,34.85,70,8.9981,448
2,21,3,0,1,2,29.52,34.85,74,0,317
2,22,3,0,1,1,29.52,34.85,74,7.0015,224
2,23,3,0,1,1,29.52,34.85,79,0,138
3,0,3,0,1,1,28.7,33.335,84,0,58
3,1,3,0,1,1,29.52,34.85,79,0,23
3,2,3,0,1,1,28.7,33.335,84,0,6
3,3,3,0,1,1,28.7,33.335,84,0,7
3,4,3,0,1,1,28.7,33.335,84,0,7
3,5,3,0,1,2,27.88,31.82,89,11.0014,43
3,6,3,0,1,2,28.7,33.335,84,11.0014,173
3,7,3,0,1,2,28.7,33.335,84,11.0014,482
3,8,3,0,1,2,30.34,36.365,72,6.0032,737
3,9,3,0,1,2,31.16,36.365,66,0,341
3,10,3,0,1,2,32.8,37.12,52,8.9981,214
3,11,3,0,1,2,32.8,37.12,52,0,239
3,12,3,0,1,2,32.8,37.12,52,0,280
3,13,3,0,1,2,32.8,37.12,52,0,313
3,14,3,0,1,2,32.8,37.12,52,16.9979,236
3,15,3,0,1,2,34.44,37.88,44,12.998,278
3,16,3,0,1,2,32.8,37.12,49,19.0012,441
3,17,3,0,1,2,32.8,37.88,55,19.0012,858
3,18,3,0,1,2,31.98,36.365,55,11.0014,862
3,19,3,0,1,1,31.16,36.365,66,15.0013,686
3,20,3,0,1,1,30.34,34.85,66,12.998,500
3,21,3,0,1,1,30.34,34.85,66,7.0015,381
3,22,3,0,1,1,29.52,34.85,74,7.0015,233
3,23,3,0,1,1,29.52,34.09,70,8.9981,136
4,0,3,0,1,1,29.52,34.85,74,12.998,67
4,1,3,0,1,1,28.7,33.335,79,8.9981,28
4,2,3,0,1,1,28.7,33.335,84,6.0032,14
4,3,3,0,1,1,27.88,31.82,83,6.0032,6
4,4,3,0,1,2,27.88,31.82,89,8.9981,10
4,5,3,0,1,2,27.06,29.545,94,0,41
4,6,3,0,1,1,27.06,30.305,83,11.0014,167
4,7,3,0,1,2,28.7,33.335,84,11.0014,475
4,8,3,0,1,1,29.52,34.85,74,7.0015,698
4,9,3,0,1,1,31.16,36.365,66,11.0014,353
4,10,3,0,1,1,32.8,37.88,55,15.0013,205
4,11,3,0,1,1,34.44,37.88,44,0,260
4,12,3,0,1,1,34.44,37.88,44,7.0015,277
4,13,3,0,1,1,35.26,39.395,41,7.0015,281
4,14,3,0,1,1,36.08,38.635,32,15.0013,247
4,15,3,0,1,1,36.08,38.635,32,15.0013,267
4,16,3,0,1,1,35.26,38.635,39,16.9979,417
4,17,3,0,1,1,35.26,37.88,36,16.9979,810
4,18,3,0,1,2,33.62,37.88,46,16.9979,811
4,19,3,0,1,1,32.8,37.88,55,12.998,623
4,20,3,0,1,1,28.7,32.575,54,19.0012,478
4,21,3,0,1,2,28.7,32.575,58,11.0014,336
4,22,3,0,1,2,27.06,31.06,69,15.0013,259
4,23,3,0,1,1,27.06,31.06,74,0,156
5,0,3,0,1,1,28.7,32.575,65,6.0032,85
5,1,3,0,1,1,28.7,32.575,65,7.0015,41
5,2,3,0,1,1,28.7,33.335,74,11.0014,20
5,3,3,0,1,2,29.52,34.85,79,12.998,9
5,4,3,0,1,3,28.7,33.335,84,19.0012,7
5,5,3,0,1,3,28.7,33.335,84,19.0012,33
5,6,3,0,1,3,26.24,28.79,89,19.9995,44
5,7,3,0,1,3,26.24,28.79,89,7.0015,133
5,8,3,0,1,3,25.42,27.275,91,11.0014,119
5,9,3,0,1,2,26.24,28.79,89,0,220
5,10,3,0,1,1,27.06,29.545,89,7.0015,193
5,11,3,0,1,3,27.88,31.82,79,8.9981,251
5,12,3,0,1,2,30.34,34.85,66,23.9994,315
5,13,3,0,1,2,31.16,35.605,58,23.9994,290
5,14,3,0,1,1,31.16,35.605,58,23.9994,307
5,15,3,0,1,1,32.8,37.12,52,30.0026,324
5,16,3,0,1,1,31.98,36.365,55,19.9995,467
5,17,3,0,1,1,32.8,37.12,52,19.0012,730
5,18,3,0,1,1,31.16,35.605,62,19.9995,640
5,19,3,0,1,1,31.16,35.605,62,19.0012,492
5,20,3,0,1,1,30.34,34.85,66,19.9995,370
5,21,3,0,1,1,30.34,34.85,66,16.9979,286
5,22,3,0,1,1,29.52,34.85,74,19.0012,218
5,23,3,0,1,1,29.52,34.09,70,19.0012,192
6,0,3,0,0,1,28.7,32.575,70,19.0012,180
6,1,3,0,0,1,27.06,31.06,74,15.0013,116
6,2,3,0,0,3,26.24,29.545,78,12.998,85
6,3,3,0,0,3,25.42,28.79,83,11.0014,21
6,4,3,0,0,1,25.42,28.79,83,7.0015,10
6,5,3,0,0,1,25.42,28.03,88,7.0015,11
6,6,3,0,0,2,25.42,28.03,88,7.0015,23
6,7,3,0,0,1,26.24,28.79,83,6.0032,62
6,8,3,0,0,1,27.06,30.305,83,7.0015,162
6,9,3,0,0,1,27.88,31.82,79,12.998,271
6,10,3,0,0,1,29.52,34.09,62,6.0032,407
6,11,3,0,0,1,30.34,34.85,66,11.0014,499
6,12,3,0,0,1,31.16,35.605,58,15.0013,546
6,13,3,0,0,1,32.8,37.12,49,23.9994,569
6,14,3,0,0,1,32.8,37.12,49,19.9995,538
6,15,3,0,0,1,32.8,36.365,46,19.0012,562
6,16,3,0,0,1,32.8,36.365,46,19.9995,531
6,17,3,0,0,3,30.34,34.85,66,23.9994,512
6,18,3,0,0,2,28.7,33.335,74,19.9995,300
6,19,3,0,0,2,27.06,29.545,89,7.0015,275
6,20,3,0,0,3,27.06,29.545,89,27.9993,160
6,21,3,0,0,2,27.06,29.545,89,11.0014,128
6,22,3,0,0,2,27.06,29.545,89,11.0014,168
6,23,3,0,0,3,27.06,30.305,78,11.0014,163
7,0,3,0,0,2,26.24,30.305,73,8.9981,120
7,1,3,0,0,1,25.42,29.545,78,8.9981,113
7,2,3,0,0,1,26.24,30.305,69,8.9981,86
7,3,3,0,0,1,25.42,29.545,73,6.0032,48
7,4,3,0,0,1,26.24,30.305,69,6.0032,10
7,5,3,0,0,1,26.24,31.06,61,12.998,10
7,6,3,0,0,1,26.24,30.305,65,11.0014,16
7,7,3,0,0,1,26.24,30.305,65,8.9981,39
7,8,3,0,0,1,27.06,31.06,54,15.0013,119
7,9,3,0,0,1,28.7,32.575,48,15.0013,217
7,10,3,0,0,1,28.7,32.575,51,11.0014,328
7,11,3,0,0,1,30.34,33.335,42,11.0014,449
7,12,3,0,0,1,30.34,33.335,42,12.998,505
7,13,3,0,0,1,31.98,34.85,40,0,543
7,14,3,0,0,1,31.16,34.09,40,12.998,579
7,15,3,0,0,1,31.16,34.09,40,8.9981,577
7,16,3,0,0,1,31.16,34.09,40,7.0015,513
7,17,3,0,0,1,32.8,34.85,33,0,505
7,18,3,0,0,1,31.98,34.09,35,7.0015,491
7,19,3,0,0,1,30.34,32.575,40,8.9981,465
7,20,3,0,0,1,29.52,32.575,45,0,300
7,21,3,0,0,1,29.52,33.335,51,6.0032,220
7,22,3,0,0,1,28.7,32.575,58,8.9981,181
7,23,3,0,0,1,27.88,31.82,61,0,110
1,0,3,0,1,1,27.06,31.06,65,7.0015,47
1,1,3,0,1,1,27.06,31.06,65,6.0032,14
1,2,3,0,1,1,26.24,30.305,69,7.0015,9
1,3,3,0,1,1,26.24,30.305,69,0,6
1,4,3,0,1,1,26.24,30.305,69,7.0015,11
1,5,3,0,1,1,26.24,30.305,69,7.0015,36
1,6,3,0,1,1,25.42,29.545,73,6.0032,159
1,7,3,0,1,1,27.06,31.06,65,8.9981,436
1,8,3,0,1,2,29.52,33.335,51,6.0032,673
1,9,3,0,1,2,30.34,33.335,45,0,305
1,10,3,0,1,2,31.16,34.09,40,0,199
1,11,3,0,1,1,31.16,34.09,40,6.0032,245
1,12,3,0,1,1,31.98,34.85,40,12.998,276
1,13,3,0,1,1,31.98,34.85,40,11.0014,254
1,14,3,0,1,1,32.8,34.85,33,7.0015,248
1,15,3,0,1,1,33.62,36.365,34,15.0013,274
1,16,3,0,1,1,32.8,35.605,36,6.0032,464
1,17,3,0,1,1,32.8,35.605,36,11.0014,818
1,18,3,0,1,1,31.16,34.85,52,19.0012,812
1,19,3,0,1,1,30.34,34.09,58,11.0014,555
1,20,3,0,1,1,30.34,34.09,62,15.0013,432
1,21,3,0,1,1,29.52,34.09,66,12.998,290
1,22,3,0,1,1,29.52,34.09,62,22.0028,192
1,23,3,0,1,1,28.7,32.575,70,15.0013,128
2,0,3,0,1,1,28.7,33.335,74,15.0013,60
2,1,3,0,1,1,27.88,31.82,79,16.9979,27
2,2,3,0,1,2,27.88,31.82,83,12.998,11
2,3,3,0,1,2,27.88,31.82,83,12.998,3
2,4,3,0,1,2,27.88,31.82,83,12.998,5
2,5,3,0,1,2,27.88,31.82,89,12.998,36
2,6,3,0,1,3,26.24,28.79,83,12.998,64
2,7,3,0,1,2,27.06,30.305,83,6.0032,179
2,8,3,0,1,2,27.06,29.545,89,6.0032,618
2,9,3,0,1,2,28.7,33.335,74,0,402
2,10,3,0,1,1,28.7,33.335,79,7.0015,208
2,11,3,0,1,1,30.34,34.09,62,0,196
2,12,3,0,1,1,31.98,35.605,49,8.9981,300
2,13,3,0,1,1,32.8,36.365,46,6.0032,286
2,14,3,0,1,1,33.62,37.12,41,15.0013,255
2,15,3,0,1,1,33.62,37.88,46,15.0013,283
2,16,3,0,1,1,33.62,37.12,43,15.0013,458
2,17,3,0,1,3,31.16,36.365,66,16.9979,812
2,18,3,0,1,1,31.16,35.605,62,19.0012,854
2,19,3,0,1,1,31.16,36.365,66,12.998,627
2,20,3,0,1,1,30.34,35.605,74,15.0013,436
2,21,3,0,1,1,30.34,34.09,62,15.0013,308
2,22,3,0,1,1,29.52,34.09,66,6.0032,189
2,23,3,0,1,1,29.52,34.09,66,11.0014,167
3,0,3,0,1,1,28.7,32.575,61,12.998,60
3,1,3,0,1,1,28.7,32.575,61,0,37
3,2,3,0,1,1,27.88,31.82,65,0,8
3,3,3,0,1,1,27.06,31.06,74,7.0015,11
3,4,3,0,1,1,26.24,28.79,83,7.0015,4
3,5,3,0,1,1,26.24,29.545,78,7.0015,39
3,6,3,0,1,1,26.24,29.545,78,7.0015,172
3,7,3,0,1,2,27.06,31.06,69,12.998,492
3,8,3,0,1,2,28.7,32.575,65,19.0012,682
3,9,3,0,1,2,29.52,34.09,62,12.998,367
3,10,3,0,1,2,29.52,34.09,62,12.998,233
3,11,3,0,1,2,30.34,34.09,58,12.998,235
3,12,3,0,1,1,30.34,34.09,55,15.0013,307
3,13,3,0,1,2,31.98,35.605,49,12.998,294
3,14,3,0,1,2,31.16,34.85,52,19.9995,255
3,15,3,0,1,1,31.16,34.85,52,16.9979,266
3,16,3,0,1,1,31.16,34.09,48,12.998,431
3,17,3,0,1,1,30.34,34.09,55,19.0012,851
3,18,3,0,1,1,30.34,33.335,51,15.0013,848
3,19,3,0,1,1,28.7,32.575,61,8.9981,649
3,20,3,0,1,1,28.7,32.575,61,8.9981,427
3,21,3,0,1,1,28.7,32.575,61,12.998,315
3,22,3,0,1,1,28.7,32.575,61,11.0014,226
3,23,3,0,1,1,27.88,31.82,65,7.0015,138
4,0,3,0,1,1,27.06,31.06,69,0,76
4,1,3,0,1,1,26.24,30.305,73,0,21
4,2,3,0,1,1,26.24,30.305,69,12.998,15
4,3,3,0,1,1,25.42,29.545,73,16.9979,4
4,4,3,0,1,1,25.42,29.545,73,15.0013,5
4,5,3,0,1,1,24.6,28.79,78,11.0014,37
4,6,3,0,1,1,24.6,28.79,78,11.0014,165
4,7,3,0,1,1,26.24,30.305,69,15.0013,464
4,8,3,0,1,1,27.88,31.82,61,12.998,682
4,9,3,0,1,1,29.52,33.335,54,7.0015,337
4,10,3,0,1,1,30.34,33.335,48,8.9981,199
4,11,3,0,1,1,31.16,33.335,37,6.0032,274
4,12,3,0,1,1,32.8,34.85,33,7.0015,343
4,13,3,0,1,1,32.8,34.85,31,15.0013,300
4,14,3,0,1,1,33.62,35.605,32,0,248
4,15,3,0,1,1,32.8,34.85,33,16.9979,260
4,16,3,0,1,1,33.62,35.605,32,15.0013,419
4,17,3,0,1,1,33.62,36.365,34,12.998,897
4,18,3,0,1,1,32.8,35.605,36,0,832
4,19,3,0,1,1,31.16,34.09,40,7.0015,677
4,20,3,0,1,1,31.16,34.09,40,6.0032,514
4,21,3,0,1,1,30.34,33.335,48,12.998,356
4,22,3,0,1,1,29.52,33.335,51,11.0014,254
4,23,3,0,1,1,28.7,32.575,54,7.0015,226
5,0,3,0,1,1,27.88,12.12,57,11.0014,88
5,1,3,0,1,1,27.06,12.12,65,7.0015,54
5,2,3,0,1,1,27.06,12.12,61,8.9981,19
5,3,3,0,1,1,26.24,12.12,65,7.0015,6
5,4,3,0,1,1,26.24,12.12,73,11.0014,9
5,5,3,0,1,1,26.24,12.12,73,7.0015,36
5,6,3,0,1,1,25.42,12.12,78,8.9981,157
5,7,3,0,1,1,26.24,12.12,73,7.0015,379
5,8,3,0,1,1,27.88,12.12,65,8.9981,668
5,9,3,0,1,1,28.7,12.12,58,7.0015,378
5,10,3,0,1,1,30.34,12.12,55,11.0014,231
5,11,3,0,1,1,31.16,12.12,52,19.0012,303
5,12,3,0,1,1,33.62,12.12,41,15.0013,365
5,13,3,0,1,1,34.44,12.12,36,26.0027,357
5,14,3,0,1,1,35.26,12.12,34,27.9993,328
5,15,3,0,1,1,35.26,12.12,30,31.0009,383
5,16,3,0,1,2,34.44,12.12,32,30.0026,488
5,17,3,0,1,1,33.62,12.12,36,22.0028,791
5,18,3,0,1,2,33.62,12.12,38,16.9979,669
5,19,3,0,1,2,30.34,12.12,55,26.0027,491
5,20,3,0,1,2,29.52,12.12,58,15.0013,359
5,21,3,0,1,2,27.88,12.12,69,19.9995,255
5,22,3,0,1,3,27.06,12.12,83,12.998,213
5,23,3,0,1,3,26.24,12.12,83,15.0013,121
6,0,3,0,0,2,26.24,28.79,83,15.0013,105
6,1,3,0,0,3,25.42,27.275,94,11.0014,92
6,2,3,0,0,3,25.42,28.03,88,11.0014,43
6,3,3,0,0,1,25.42,28.03,88,12.998,30
6,4,3,0,0,1,25.42,29.545,73,15.0013,13
6,5,3,0,0,1,24.6,28.79,78,16.9979,9
6,6,3,0,0,1,24.6,28.03,83,15.0013,27
6,7,3,0,0,1,24.6,28.03,83,15.0013,64
6,8,3,0,0,1,26.24,30.305,69,16.9979,189
6,9,3,0,0,1,27.06,31.06,65,19.0012,292
6,10,3,0,0,1,28.7,32.575,54,11.0014,480
6,11,3,0,0,1,29.52,33.335,51,0,536
6,12,3,0,0,1,31.16,33.335,37,12.998,654
6,13,3,0,0,1,30.34,32.575,40,12.998,644
6,14,3,0,0,1,31.16,33.335,37,19.0012,598
6,15,3,0,0,1,31.16,33.335,37,15.0013,596
6,16,3,0,0,1,31.16,33.335,37,16.9979,641
6,17,3,0,0,1,31.16,33.335,37,15.0013,635
6,18,3,0,0,1,30.34,32.575,37,11.0014,554
6,19,3,0,0,1,28.7,31.82,45,11.0014,488
6,20,3,0,0,1,28.7,31.82,45,7.0015,341
6,21,3,0,0,1,27.06,31.06,61,0,338
6,22,3,0,0,1,27.06,31.06,61,0,261
6,23,3,0,0,1,26.24,30.305,65,6.0032,235
7,0,3,0,0,1,27.06,31.06,57,6.0032,187
7,1,3,0,0,1,26.24,30.305,65,0,131
7,2,3,0,0,2,25.42,30.305,69,6.0032,119
7,3,3,0,0,2,25.42,30.305,61,11.0014,55
7,4,3,0,0,2,25.42,30.305,65,11.0014,26
7,5,3,0,0,2,24.6,29.545,73,8.9981,11
7,6,3,0,0,2,25.42,30.305,69,7.0015,20
7,7,3,0,0,2,25.42,30.305,69,8.9981,41
7,8,3,0,0,2,26.24,30.305,69,7.0015,124
7,9,3,0,0,2,27.06,31.06,74,0,270
7,10,3,0,0,2,27.88,31.82,69,0,425
7,11,3,0,0,3,26.24,29.545,78,11.0014,272
7,12,3,0,0,3,26.24,30.305,73,0,298
7,13,3,0,0,3,26.24,28.79,83,8.9981,162
7,14,3,0,0,3,26.24,30.305,73,0,149
7,15,3,0,0,2,26.24,30.305,65,0,276
7,16,3,0,0,2,27.06,31.06,65,0,356
7,17,3,0,0,2,26.24,29.545,78,7.0015,343
7,18,3,0,0,2,26.24,29.545,78,7.0015,377
7,19,3,0,0,2,26.24,30.305,73,8.9981,341
7,20,3,0,0,2,26.24,30.305,73,12.998,274
7,21,3,0,0,3,25.42,29.545,78,6.0032,190
7,22,3,0,0,2,25.42,29.545,78,11.0014,56
7,23,3,0,0,2,25.42,29.545,73,0,46
6,0,3,0,0,1,30.34,34.09,62,7.0015,168
6,1,3,0,0,1,29.52,34.85,74,8.9981,79
6,2,3,0,0,1,28.7,32.575,70,11.0014,69
6,3,3,0,0,1,28.7,32.575,70,7.0015,35
6,4,3,0,0,1,28.7,32.575,70,0,12
6,5,3,0,0,1,27.88,31.82,79,0,22
6,6,3,0,0,1,27.88,31.82,79,0,36
6,7,3,0,0,2,30.34,34.09,58,8.9981,66
6,8,3,0,0,2,31.16,35.605,58,16.9979,162
6,9,3,0,0,2,31.16,35.605,58,12.998,237
6,10,3,0,0,2,31.98,36.365,55,12.998,417
6,11,3,0,0,2,32.8,37.88,55,15.0013,492
6,12,3,0,0,2,32.8,37.88,55,11.0014,471
6,13,3,0,0,2,33.62,38.635,52,6.0032,504
6,14,3,0,0,2,35.26,39.395,44,11.0014,514
6,15,3,0,0,2,35.26,39.395,44,19.0012,563
6,16,3,0,0,2,34.44,39.395,49,11.0014,462
6,17,3,0,0,2,33.62,38.635,52,0,463
6,18,3,0,0,2,33.62,38.635,52,0,442
6,19,3,0,0,3,31.98,37.12,62,0,392
6,20,3,0,0,3,31.16,36.365,67,16.9979,207
6,21,3,0,0,3,26.24,28.79,89,0,104
6,22,3,0,0,2,27.06,29.545,89,0,78
6,23,3,0,0,1,27.06,29.545,89,6.0032,145
7,0,3,0,0,2,27.06,29.545,89,6.0032,99
7,1,3,0,0,1,27.06,29.545,89,0,73
7,2,3,0,0,1,27.06,29.545,89,0,84
7,3,3,0,0,1,27.06,29.545,89,6.0032,42
7,4,3,0,0,1,27.06,29.545,89,0,22
7,5,3,0,0,1,27.06,29.545,89,0,12
7,6,3,0,0,2,27.06,29.545,89,0,15
7,7,3,0,0,1,27.06,29.545,94,6.0032,42
7,8,3,0,0,1,27.88,31.82,89,6.0032,129
7,9,3,0,0,2,28.7,33.335,84,0,232
7,10,3,0,0,2,29.52,34.85,79,0,388
7,11,3,0,0,2,30.34,34.85,70,0,489
7,12,3,0,0,3,30.34,34.85,70,0,545
7,13,3,0,0,3,29.52,34.85,74,6.0032,493
7,14,3,0,0,3,29.52,34.85,79,6.0032,457
7,15,3,0,0,3,30.34,35.605,74,8.9981,355
7,16,3,0,0,1,30.34,34.85,70,0,474
7,17,3,0,0,1,31.16,36.365,66,6.0032,503
7,18,3,0,0,1,30.34,35.605,74,0,500
7,19,3,0,0,2,28.7,33.335,84,15.0013,292
7,20,3,0,0,2,28.7,33.335,84,11.0014,104
7,21,3,0,0,1,28.7,32.575,70,11.0014,171
7,22,3,0,0,3,27.88,31.82,83,8.9981,166
7,23,3,0,0,3,27.06,29.545,89,6.0032,123
